SPDR S&P 500 ETF Trust,Last: 497.71,Change:  -0.39
Feb 8 2024 at 11:23 AM EST,497.7,497.71,Size: 17*14,Volume: 10,598,673
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 16 2024,SPY240816C00630000,0,0,0.07,0.14,0,0.1202,0.0091,0.0006,0,630.00,SPY240816P00630000,0,0,131.77,132.64,0,0,-1,0,0
Fri Aug 16 2024,SPY240816C00635000,0,0,0.05,0.12,0,0.122,0.0079,0.0005,0,635.00,SPY240816P00635000,0,0,136.76,137.64,0,0,-1,0,0
Fri Aug 16 2024,SPY240816C00640000,0,0,0.04,0.11,0,0.1233,0.0069,0.0004,0,640.00,SPY240816P00640000,0,0,141.75,142.64,0,0,-1,0,0
Fri Aug 16 2024,SPY240816C00645000,0,0,0.03,0.1,0,0.125,0.006,0.0004,0,645.00,SPY240816P00645000,0,0,146.74,147.65,0,0,-1,0,0
Fri Aug 16 2024,SPY240816C00650000,0,0,0.02,0.09,0,0.1263,0.0053,0.0003,0,650.00,SPY240816P00650000,0,0,151.74,152.65,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00150000,350.4,0,348.89,350.71,0,0.5238,0.9993,0,17,150.00,SPY240920P00150000,0.1,-0.005,0.1,0.11,5,0.5693,-0.0018,0,18710
Fri Sep 20 2024,SPY240920C00155000,320,0,344.07,345.87,0,0.521,0.9992,0,1,155.00,SPY240920P00155000,0.12,0.005,0.11,0.13,5,0.5619,-0.0019,0,2881
Fri Sep 20 2024,SPY240920C00160000,300.85,0,339.25,341.03,0,0.5163,0.999,0,2,160.00,SPY240920P00160000,0.16,0,0.13,0.14,0,0.5541,-0.0021,0,1964
Fri Sep 20 2024,SPY240920C00165000,297.9,0,334.43,336.19,0,0.5099,0.9988,0,9,165.00,SPY240920P00165000,0.18,0,0.14,0.15,0,0.544,-0.0023,0,43
Fri Sep 20 2024,SPY240920C00170000,306.71,0,329.61,331.35,0,0.5032,0.9986,0,20,170.00,SPY240920P00170000,0.17,0,0.15,0.16,0,0.5339,-0.0025,0,1162
Fri Sep 20 2024,SPY240920C00175000,287.18,0,324.81,326.5,0,0.4994,0.9984,0,13,175.00,SPY240920P00175000,0.22,0,0.16,0.18,0,0.5256,-0.0027,0,3530
Fri Sep 20 2024,SPY240920C00180000,299.68,0,320,321.65,0,0.496,0.9982,0,7,180.00,SPY240920P00180000,0.22,0,0.18,0.19,0,0.517,-0.003,0,299
Fri Sep 20 2024,SPY240920C00185000,312.29,0,315.18,316.81,0,0.4875,0.998,0,12,185.00,SPY240920P00185000,0.24,0,0.2,0.21,0,0.5098,-0.0032,0,562
Fri Sep 20 2024,SPY240920C00190000,290.06,0,310.36,311.98,0,0.4789,0.9977,0,31,190.00,SPY240920P00190000,0.26,0,0.21,0.22,0,0.4997,-0.0035,0,323
Fri Sep 20 2024,SPY240920C00195000,306.88,0,305.52,307.14,0,0.4669,0.9974,0,26,195.00,SPY240920P00195000,0.26,0,0.22,0.24,0,0.491,-0.0038,0.0001,145
Fri Sep 20 2024,SPY240920C00200000,299.57,0,300.73,302.3,0,0.4655,0.9971,0.0001,45,200.00,SPY240920P00200000,0.25,0,0.24,0.25,0,0.4823,-0.0041,0.0001,581
Fri Sep 20 2024,SPY240920C00205000,297.13,0,295.89,297.47,0,0.4539,0.9968,0.0001,132,205.00,SPY240920P00205000,0.26,0,0.26,0.27,0,0.4746,-0.0044,0.0001,132
Fri Sep 20 2024,SPY240920C00210000,292.32,0,291.1,292.63,0,0.4508,0.9965,0.0001,108,210.00,SPY240920P00210000,0.3,0,0.28,0.29,0,0.4668,-0.0048,0.0001,129
Fri Sep 20 2024,SPY240920C00215000,287.34,0,286.15,287.8,0,0.4431,0.9961,0.0001,417,215.00,SPY240920P00215000,0.3,0,0.3,0.31,0,0.4589,-0.0052,0.0001,3410
Fri Sep 20 2024,SPY240920C00220000,277.1,0,281.45,282.97,0,0.4331,0.9958,0.0001,493,220.00,SPY240920P00220000,0.32,0,0.32,0.33,0,0.4509,-0.0056,0.0001,3153
Fri Sep 20 2024,SPY240920C00225000,272.1,0,276.64,278.14,0,0.4265,0.9954,0.0001,408,225.00,SPY240920P00225000,0.34,-0.005,0.34,0.35,10,0.443,-0.006,0.0001,4927
Fri Sep 20 2024,SPY240920C00230000,267.72,0,271.72,273.32,0,0.4083,0.9949,0.0001,225,230.00,SPY240920P00230000,0.36,-0.005,0.36,0.37,4,0.435,-0.0065,0.0001,1320
Fri Sep 20 2024,SPY240920C00235000,268.32,0,267.03,268.48,0,0.4142,0.9944,0.0001,432,235.00,SPY240920P00235000,0.38,-0.015,0.39,0.4,1,0.4283,-0.007,0.0001,145
Fri Sep 20 2024,SPY240920C00240000,258.14,0,262.22,263.65,0,0.4082,0.9939,0.0001,440,240.00,SPY240920P00240000,0.41,0,0.41,0.43,0,0.4209,-0.0075,0.0001,351
Fri Sep 20 2024,SPY240920C00245000,256.11,0,257.41,258.83,0,0.4008,0.9934,0.0001,305,245.00,SPY240920P00245000,0.56,0,0.44,0.45,0,0.4134,-0.008,0.0001,54
Fri Sep 20 2024,SPY240920C00250000,248.68,0,252.5,254,0,0.3954,0.9928,0.0001,503,250.00,SPY240920P00250000,0.47,0,0.47,0.48,0,0.4064,-0.0086,0.0001,1719
Fri Sep 20 2024,SPY240920C00255000,243.72,0,247.69,249.19,0,0.3798,0.9922,0.0001,484,255.00,SPY240920P00255000,0.64,0,0.5,0.51,0,0.3994,-0.0093,0.0002,467
Fri Sep 20 2024,SPY240920C00260000,238.75,0,243.01,244.36,0,0.3817,0.9916,0.0002,685,260.00,SPY240920P00260000,0.64,0,0.53,0.55,0,0.3927,-0.01,0.0002,675
Fri Sep 20 2024,SPY240920C00265000,234.04,0,238.09,239.55,0,0.3682,0.9909,0.0002,247,265.00,SPY240920P00265000,0.61,0,0.56,0.58,0,0.3854,-0.0107,0.0002,538
Fri Sep 20 2024,SPY240920C00270000,227.81,0,233.41,234.72,0,0.3699,0.9901,0.0002,265,270.00,SPY240920P00270000,0.6,0,0.6,0.62,0,0.3791,-0.0115,0.0002,663
Fri Sep 20 2024,SPY240920C00275000,227.27,0,228.5,229.92,0,0.3574,0.9893,0.0002,354,275.00,SPY240920P00275000,0.72,0,0.64,0.65,0,0.3721,-0.0123,0.0002,815
Fri Sep 20 2024,SPY240920C00280000,211.13,0,223.71,225.11,0,0.3521,0.9885,0.0002,659,280.00,SPY240920P00280000,0.69,0,0.68,0.69,0,0.3656,-0.0132,0.0002,824
Fri Sep 20 2024,SPY240920C00285000,213.19,0,219.07,220.3,0,0.3527,0.9876,0.0002,368,285.00,SPY240920P00285000,0.84,0,0.72,0.74,0,0.3591,-0.0142,0.0003,934
Fri Sep 20 2024,SPY240920C00290000,208.38,0,214.28,215.49,0,0.3464,0.9866,0.0003,255,290.00,SPY240920P00290000,0.84,0,0.76,0.78,0,0.3524,-0.0152,0.0003,962
Fri Sep 20 2024,SPY240920C00295000,203.48,0,209.5,210.68,0,0.3405,0.9856,0.0003,355,295.00,SPY240920P00295000,0.8,0,0.81,0.83,0,0.3462,-0.0163,0.0003,675
Fri Sep 20 2024,SPY240920C00300000,195.75,0,204.67,205.87,0,0.3327,0.9845,0.0003,279,300.00,SPY240920P00300000,0.87,0,0.86,0.88,4,0.3399,-0.0175,0.0003,3251
Fri Sep 20 2024,SPY240920C00305000,190.11,0,199.93,201.08,0,0.3287,0.9833,0.0003,255,305.00,SPY240920P00305000,1.03,0,0.91,0.93,0,0.3334,-0.0187,0.0004,757
Fri Sep 20 2024,SPY240920C00310000,186.51,0,195.11,196.28,0,0.3213,0.982,0.0004,327,310.00,SPY240920P00310000,1.14,0,0.97,0.99,0,0.3274,-0.0201,0.0004,1890
Fri Sep 20 2024,SPY240920C00315000,177.79,0,190.33,191.48,0,0.315,0.9806,0.0004,504,315.00,SPY240920P00315000,1.08,0,1.03,1.05,0,0.3213,-0.0215,0.0004,4053
Fri Sep 20 2024,SPY240920C00320000,180.75,0,185.56,186.69,0,0.3092,0.9791,0.0004,505,320.00,SPY240920P00320000,1.11,0,1.09,1.11,0,0.315,-0.0231,0.0004,749
Fri Sep 20 2024,SPY240920C00325000,160.68,0,180.79,181.9,0,0.3034,0.9776,0.0005,668,325.00,SPY240920P00325000,1.29,0,1.16,1.18,0,0.3091,-0.0248,0.0005,847
Fri Sep 20 2024,SPY240920C00330000,174.5,0,176.03,177.12,0,0.298,0.976,0.0005,272,330.00,SPY240920P00330000,1.22,0,1.23,1.25,0,0.303,-0.0266,0.0005,913
Fri Sep 20 2024,SPY240920C00335000,155.2,0,171.27,172.34,0,0.2925,0.9741,0.0005,1269,335.00,SPY240920P00335000,1.37,0,1.31,1.33,0,0.2973,-0.0285,0.0006,4394
Fri Sep 20 2024,SPY240920C00340000,152.57,0,166.51,167.56,0,0.2866,0.972,0.0006,1444,340.00,SPY240920P00340000,1.39,0,1.39,1.41,0,0.2914,-0.0306,0.0006,1930
Fri Sep 20 2024,SPY240920C00345000,160.43,0,161.77,162.8,0,0.2812,0.9699,0.0006,1149,345.00,SPY240920P00345000,1.47,0,1.48,1.5,0,0.2856,-0.0328,0.0007,1106
Fri Sep 20 2024,SPY240920C00350000,147,0,157.02,158.04,0,0.2755,0.9676,0.0007,460,350.00,SPY240920P00350000,1.58,0,1.58,1.6,4,0.28,-0.0353,0.0007,11456
Fri Sep 20 2024,SPY240920C00355000,139.85,0,152.33,153.28,0,0.2708,0.9651,0.0007,429,355.00,SPY240920P00355000,1.83,0,1.68,1.7,0,0.2743,-0.0379,0.0008,3555
Fri Sep 20 2024,SPY240920C00360000,139.95,0,147.6,148.53,0,0.2655,0.9626,0.0008,1015,360.00,SPY240920P00360000,1.77,0,1.78,1.81,0,0.2686,-0.0408,0.0008,3647
Fri Sep 20 2024,SPY240920C00365000,134.55,0,142.88,143.8,0,0.2604,0.9596,0.0009,1104,365.00,SPY240920P00365000,1.91,0,1.9,1.93,1,0.2631,-0.0439,0.0009,3688
Fri Sep 20 2024,SPY240920C00370000,128.33,0,138.16,139.07,0,0.2548,0.9563,0.0009,810,370.00,SPY240920P00370000,2.02,0,2.03,2.05,0,0.2576,-0.0472,0.001,3521
Fri Sep 20 2024,SPY240920C00375000,120.95,0,133.46,134.35,0,0.2495,0.9528,0.001,2181,375.00,SPY240920P00375000,2.16,0,2.16,2.19,0,0.2522,-0.0508,0.0011,19627
Fri Sep 20 2024,SPY240920C00380000,123.75,0,128.77,129.64,0,0.2443,0.9491,0.0011,1536,380.00,SPY240920P00380000,2.31,-0.005,2.31,2.34,4,0.2467,-0.0549,0.0012,4970
Fri Sep 20 2024,SPY240920C00385000,105.01,0,124.09,124.93,0,0.2392,0.9451,0.0012,648,385.00,SPY240920P00385000,2.5,0.025,2.47,2.5,1,0.2415,-0.0592,0.0013,8207
Fri Sep 20 2024,SPY240920C00390000,96.84,0,119.42,120.26,0,0.2343,0.9407,0.0013,737,390.00,SPY240920P00390000,2.65,0,2.65,2.68,3,0.2362,-0.064,0.0014,11566
Fri Sep 20 2024,SPY240920C00395000,105.61,0,114.77,115.59,0,0.2291,0.9357,0.0014,64,395.00,SPY240920P00395000,2.83,0,2.84,2.87,0,0.2312,-0.0691,0.0015,3859
Fri Sep 20 2024,SPY240920C00400000,104.81,0,110.14,110.92,0,0.224,0.9304,0.0015,908,400.00,SPY240920P00400000,3.05,0.005,3.05,3.09,1,0.2261,-0.0749,0.0016,28449
Fri Sep 20 2024,SPY240920C00405000,86.96,0,105.52,106.28,0,0.2191,0.9246,0.0017,926,405.00,SPY240920P00405000,3.25,0,3.29,3.32,0,0.2211,-0.0811,0.0018,126777
Fri Sep 20 2024,SPY240920C00410000,93.05,0,100.92,101.68,0,0.2144,0.9184,0.0018,2247,410.00,SPY240920P00410000,3.5,0,3.53,3.57,0,0.216,-0.0879,0.0019,32196
Fri Sep 20 2024,SPY240920C00415000,92.32,0,96.35,97.08,0,0.2095,0.9113,0.002,1069,415.00,SPY240920P00415000,3.78,0,3.81,3.84,0,0.211,-0.0954,0.0021,5748
Fri Sep 20 2024,SPY240920C00420000,88.65,0,91.8,92.5,0,0.2044,0.9035,0.0022,993,420.00,SPY240920P00420000,4.1,0.03,4.11,4.14,14,0.2061,-0.1038,0.0023,19940
Fri Sep 20 2024,SPY240920C00425000,87.99,0,87.25,87.97,0,0.1996,0.895,0.0023,1024,425.00,SPY240920P00425000,4.41,0.01,4.44,4.48,14,0.2013,-0.1129,0.0025,3745
Fri Sep 20 2024,SPY240920C00430000,83.19,-0.255,82.76,83.46,2,0.1951,0.886,0.0026,1459,430.00,SPY240920P00430000,4.77,0.02,4.8,4.84,1,0.1964,-0.123,0.0027,23155
Fri Sep 20 2024,SPY240920C00435000,78.88,0,78.32,78.98,0,0.1905,0.8756,0.0028,895,435.00,SPY240920P00435000,5.16,0.02,5.2,5.24,10,0.1916,-0.1341,0.003,6471
Fri Sep 20 2024,SPY240920C00440000,74.18,-0.37,73.88,74.55,8,0.1857,0.8643,0.003,1920,440.00,SPY240920P00440000,5.63,0.055,5.64,5.69,2,0.1869,-0.1463,0.0032,14671
Fri Sep 20 2024,SPY240920C00445000,69.93,0,69.51,70.15,0,0.1812,0.8521,0.0033,2757,445.00,SPY240920P00445000,6.1,0.045,6.13,6.18,3,0.1822,-0.1598,0.0035,17321
Fri Sep 20 2024,SPY240920C00450000,64.78,0,65.18,65.8,0,0.1768,0.8387,0.0036,2685,450.00,SPY240920P00450000,6.67,0.085,6.67,6.72,19,0.1776,-0.1746,0.0038,11947
Fri Sep 20 2024,SPY240920C00455000,61.46,0,60.9,61.51,0,0.1722,0.8237,0.0039,5807,455.00,SPY240920P00455000,7.28,0.105,7.27,7.32,1,0.173,-0.1911,0.0042,9557
Fri Sep 20 2024,SPY240920C00460000,57.61,0,56.67,57.28,0,0.1678,0.8074,0.0042,11945,460.00,SPY240920P00460000,7.89,0.055,7.95,8,3,0.1685,-0.2094,0.0046,27642
Fri Sep 20 2024,SPY240920C00465000,53.17,0,52.45,53.1,0,0.1632,0.7895,0.0046,4784,465.00,SPY240920P00465000,8.72,0.15,8.7,8.75,1,0.164,-0.2297,0.005,4112
Fri Sep 20 2024,SPY240920C00470000,48.82,0,48.48,49.02,0,0.1592,0.7695,0.0049,8816,470.00,SPY240920P00470000,9.55,0.15,9.54,9.6,1,0.1597,-0.2522,0.0054,10662
Fri Sep 20 2024,SPY240920C00475000,44.79,-0.245,44.53,45.03,1,0.1552,0.7478,0.0053,6396,475.00,SPY240920P00475000,10.38,0.04,10.49,10.55,1,0.1554,-0.2773,0.0059,5775
Fri Sep 20 2024,SPY240920C00480000,41.12,-0.02,40.66,41.13,4,0.1511,0.7238,0.0057,6625,480.00,SPY240920P00480000,11.46,0.07,11.56,11.62,34,0.1512,-0.3053,0.0065,10617
Fri Sep 20 2024,SPY240920C00485000,37.29,-0.07,36.9,37.37,1,0.1471,0.6975,0.0061,5990,485.00,SPY240920P00485000,12.77,0.195,12.77,12.83,4,0.1472,-0.3364,0.007,8237
Fri Sep 20 2024,SPY240920C00490000,33.48,-0.235,33.3,33.52,11,0.1423,0.669,0.0065,6572,490.00,SPY240920P00490000,14.1,0.18,14.13,14.19,33,0.1431,-0.371,0.0076,4657
Fri Sep 20 2024,SPY240920C00495000,29.76,-0.45,29.79,30.22,14,0.1395,0.6379,0.0069,7446,495.00,SPY240920P00495000,15.65,0.205,15.67,15.74,624,0.1393,-0.4094,0.0083,3759
Fri Sep 20 2024,SPY240920C00500000,26.6,-0.3,26.38,26.87,19,0.1358,0.6046,0.0073,4287,500.00,SPY240920P00500000,17.32,0.15,17.42,17.5,68,0.1355,-0.4519,0.0089,968
Fri Sep 20 2024,SPY240920C00505000,23.86,0,23.35,23.52,0,0.132,0.5689,0.0077,4763,505.00,SPY240920P00505000,19.44,0.3,19.41,19.49,131,0.132,-0.4986,0.0096,118
Fri Sep 20 2024,SPY240920C00510000,20.88,0,20.46,20.56,0,0.1291,0.5312,0.008,11349,510.00,SPY240920P00510000,21.5,0,21.5,21.95,0,0.1287,-0.5497,0.0102,250
Fri Sep 20 2024,SPY240920C00515000,18.05,0,17.7,17.8,0,0.1258,0.4917,0.0082,11448,515.00,SPY240920P00515000,25.13,0,24.14,24.44,0,0.1255,-0.6045,0.0107,50
Fri Sep 20 2024,SPY240920C00520000,15.4,-0.015,15.17,15.26,4,0.123,0.4508,0.0083,3826,520.00,SPY240920P00520000,27.45,0,26.91,27.42,0,0.1224,-0.6622,0.011,698
Fri Sep 20 2024,SPY240920C00525000,13.02,0,12.87,12.96,0,0.1203,0.4093,0.0083,1449,525.00,SPY240920P00525000,36.5,0,30.11,30.65,0,0.1195,-0.722,0.0112,2
Fri Sep 20 2024,SPY240920C00530000,10.84,-0.175,10.82,10.9,18,0.1179,0.3678,0.0082,1458,530.00,SPY240920P00530000,44,0,33.7,34.28,0,0.1171,-0.7842,0.0116,1
Fri Sep 20 2024,SPY240920C00535000,9.17,0,9.01,9.09,0,0.116,0.3266,0.008,914,535.00,SPY240920P00535000,48,0,37.66,38.38,0,0.1157,-0.8518,0.0128,5
Fri Sep 20 2024,SPY240920C00540000,7.51,-0.08,7.44,7.51,103,0.1139,0.2876,0.0077,3770,540.00,SPY240920P00540000,51.48,0,42.05,42.68,0,0.1124,-0.9255,0.0139,20
Fri Sep 20 2024,SPY240920C00545000,6.24,0,6.09,6.16,0,0.1125,0.2502,0.0073,1450,545.00,SPY240920P00545000,52.81,0,46.84,47.64,0,0,-0.9766,0.0059,0
Fri Sep 20 2024,SPY240920C00550000,5.04,-0.03,4.95,5.02,11,0.1112,0.2154,0.0068,5126,550.00,SPY240920P00550000,56.96,0,51.83,52.64,0,0,-1,0,1
Fri Sep 20 2024,SPY240920C00555000,4.04,-0.065,3.99,4.06,1,0.11,0.1841,0.0062,601,555.00,SPY240920P00555000,0,0,56.82,57.65,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00560000,3.25,-0.045,3.2,3.26,1,0.1093,0.1554,0.0056,1048,560.00,SPY240920P00560000,0,0,61.81,62.66,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00565000,2.6,-0.04,2.55,2.61,2,0.1085,0.1306,0.005,871,565.00,SPY240920P00565000,0,0,66.81,67.66,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00570000,2.08,-0.015,2.03,2.07,1,0.1079,0.109,0.0044,703,570.00,SPY240920P00570000,0,0,71.8,72.66,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00575000,1.64,-0.025,1.61,1.65,10,0.1078,0.0902,0.0039,390,575.00,SPY240920P00575000,0,0,76.79,77.66,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00580000,1.29,0,1.27,1.31,0,0.1075,0.075,0.0034,2122,580.00,SPY240920P00580000,0,0,81.78,82.67,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00585000,0.82,0,1.01,1.04,0,0.1077,0.0617,0.0029,130,585.00,SPY240920P00585000,100.77,0,86.77,87.67,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00590000,0.84,-0.005,0.81,0.84,1,0.1081,0.0512,0.0025,72,590.00,SPY240920P00590000,0,0,91.76,92.69,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00595000,0.66,-0.025,0.65,0.68,75,0.1087,0.0422,0.0021,345,595.00,SPY240920P00595000,0,0,96.75,97.69,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00600000,0.57,0.005,0.53,0.56,29,0.1095,0.0351,0.0018,5762,600.00,SPY240920P00600000,102.3,0,101.75,102.69,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00605000,0.46,0,0.44,0.46,0,0.1107,0.0291,0.0015,58,605.00,SPY240920P00605000,107.33,0,106.73,107.7,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00610000,0.38,-0.005,0.36,0.38,1,0.1116,0.0244,0.0013,280,610.00,SPY240920P00610000,0,0,111.73,112.68,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00615000,0.34,0,0.3,0.32,0,0.1129,0.0204,0.0011,140,615.00,SPY240920P00615000,0,0,116.72,117.69,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00620000,0.15,0,0.24,0.27,0,0.1138,0.0173,0.001,278,620.00,SPY240920P00620000,0,0,121.7,122.69,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00625000,0.22,0,0.2,0.22,0,0.1147,0.0147,0.0008,259,625.00,SPY240920P00625000,130.99,0,126.69,127.71,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00630000,0.17,0,0.17,0.19,0,0.1163,0.0124,0.0007,526,630.00,SPY240920P00630000,0,0,131.68,132.73,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00635000,0.07,0,0.13,0.16,0,0.1168,0.0107,0.0006,7787,635.00,SPY240920P00635000,0,0,136.67,137.74,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00640000,0.07,0,0.11,0.13,0,0.1178,0.0092,0.0005,324,640.00,SPY240920P00640000,204.99,0,141.66,142.75,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00645000,0.07,0,0.09,0.11,0,0.1188,0.0079,0.0005,32,645.00,SPY240920P00645000,0,0,146.65,147.75,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00650000,0.08,0,0.08,0.09,0,0.12,0.0069,0.0004,2493,650.00,SPY240920P00650000,215.43,0,151.64,152.76,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00655000,0.09,0,0.06,0.08,0,0.1209,0.006,0.0004,37,655.00,SPY240920P00655000,220.25,0,156.63,157.76,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00660000,0.07,0,0.05,0.07,0,0.1222,0.0053,0.0003,32,660.00,SPY240920P00660000,0,0,161.62,162.78,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00665000,0.04,0,0.04,0.06,0,0.123,0.0046,0.0003,326,665.00,SPY240920P00665000,230,0,166.61,167.78,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00670000,0.06,0,0.04,0.06,0,0.1262,0.0041,0.0002,38,670.00,SPY240920P00670000,235.27,0,171.59,172.77,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00675000,0.02,0,0.03,0.05,0,0.1266,0.0036,0.0002,291,675.00,SPY240920P00675000,240.49,0,176.58,177.78,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00680000,0.05,0,0.03,0.05,0,0.1297,0.0032,0.0002,311,680.00,SPY240920P00680000,245.21,0,181.57,182.79,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00685000,0.05,0,0.02,0.05,0,0.1309,0.0028,0.0002,341,685.00,SPY240920P00685000,234.5,0,186.57,187.7,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00690000,0,0,0.02,0.04,0,0.1319,0.0025,0.0001,1,690.00,SPY240920P00690000,255.25,0,191.54,192.81,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00695000,0.03,0,0.02,0.04,0,0.1348,0.0023,0.0001,163,695.00,SPY240920P00695000,260.32,0,196.53,197.81,0,0,-1,0,0
Fri Sep 20 2024,SPY240920C00700000,0.04,0,0.01,0.04,0,0.1355,0.002,0.0001,3238,700.00,SPY240920P00700000,216.17,0,201.52,202.82,0,0,-1,0,0
Mon Sep 30 2024,SPY240930C00300000,204.5,0,204.55,206,0,0.3439,0.9833,0.0003,3,300.00,SPY240930P00300000,0.92,0,0.91,0.93,0,0.3357,-0.0183,0.0003,599
Mon Sep 30 2024,SPY240930C00305000,155.35,0,199.73,201.2,0,0.336,0.9821,0.0003,4,305.00,SPY240930P00305000,0.98,0,0.96,0.99,0,0.3295,-0.0196,0.0004,285
Mon Sep 30 2024,SPY240930C00310000,158.95,0,194.96,196.4,0,0.3294,0.9808,0.0004,2,310.00,SPY240930P00310000,1.26,0,1.02,1.05,0,0.3235,-0.021,0.0004,168
Mon Sep 30 2024,SPY240930C00315000,151.65,0,190.17,191.6,0,0.3223,0.9793,0.0004,1,315.00,SPY240930P00315000,1.17,0,1.09,1.12,0,0.3178,-0.0224,0.0004,151
Mon Sep 30 2024,SPY240930C00320000,0,0,185.41,186.81,0,0.3162,0.9778,0.0004,1,320.00,SPY240930P00320000,1.28,0,1.15,1.18,0,0.3114,-0.0241,0.0005,170
Mon Sep 30 2024,SPY240930C00325000,155.4,0,180.66,182.03,0,0.3104,0.9762,0.0005,101,325.00,SPY240930P00325000,1.54,0,1.23,1.26,0,0.3058,-0.0258,0.0005,144
Mon Sep 30 2024,SPY240930C00330000,0,0,175.95,177.24,0,0.3052,0.9744,0.0005,1,330.00,SPY240930P00330000,1.33,0,1.3,1.33,0,0.2999,-0.0276,0.0005,588
Mon Sep 30 2024,SPY240930C00335000,0,0,171.19,172.47,0,0.299,0.9725,0.0006,0,335.00,SPY240930P00335000,1.57,0,1.38,1.41,0,0.2941,-0.0296,0.0006,44
Mon Sep 30 2024,SPY240930C00340000,145.01,0,166.45,167.7,0,0.293,0.9705,0.0006,10,340.00,SPY240930P00340000,1.49,0,1.47,1.5,0,0.2885,-0.0318,0.0006,136
Mon Sep 30 2024,SPY240930C00345000,122.43,0,161.71,162.93,0,0.287,0.9682,0.0006,5,345.00,SPY240930P00345000,1.95,0,1.57,1.6,0,0.283,-0.0341,0.0007,29
Mon Sep 30 2024,SPY240930C00350000,136.46,0,156.97,158.18,0,0.2811,0.9658,0.0007,57,350.00,SPY240930P00350000,1.67,0,1.67,1.7,0,0.2773,-0.0367,0.0007,461
Mon Sep 30 2024,SPY240930C00355000,117.04,0,152.24,153.42,0,0.2752,0.9632,0.0008,21,355.00,SPY240930P00355000,1.97,0,1.77,1.8,0,0.2716,-0.0394,0.0008,106
Mon Sep 30 2024,SPY240930C00360000,138.15,0,147.52,148.68,0,0.2696,0.9604,0.0008,40,360.00,SPY240930P00360000,1.94,0,1.88,1.92,0,0.2662,-0.0423,0.0009,353
Mon Sep 30 2024,SPY240930C00365000,121.71,0,142.81,143.94,0,0.264,0.9574,0.0009,15,365.00,SPY240930P00365000,2.46,0,2.02,2.05,0,0.2609,-0.0456,0.0009,228
Mon Sep 30 2024,SPY240930C00370000,119.1,0,138.07,139.22,0,0.258,0.9541,0.001,38,370.00,SPY240930P00370000,2.61,0,2.14,2.18,0,0.2554,-0.049,0.001,155
Mon Sep 30 2024,SPY240930C00375000,128.55,0,133.38,134.51,0,0.2525,0.9505,0.001,30,375.00,SPY240930P00375000,2.29,0,2.29,2.33,0,0.2501,-0.0529,0.0011,143
Mon Sep 30 2024,SPY240930C00380000,121.28,0,128.7,129.8,0,0.2471,0.9466,0.0011,62,380.00,SPY240930P00380000,2.45,0,2.44,2.49,0,0.2448,-0.057,0.0012,433
Mon Sep 30 2024,SPY240930C00385000,101.02,0,124.03,125.11,0,0.2418,0.9424,0.0012,2,385.00,SPY240930P00385000,2.6,0,2.61,2.66,0,0.2398,-0.0614,0.0013,1114
Mon Sep 30 2024,SPY240930C00387000,89.58,0,122.16,123.24,0,0.2397,0.9406,0.0013,1,387.00,SPY240930P00387000,3.65,0,2.69,2.73,0,0.2376,-0.0634,0.0013,1036
Mon Sep 30 2024,SPY240930C00388000,0,0,121.23,122.3,0,0.2386,0.9397,0.0013,0,388.00,SPY240930P00388000,4.03,0,2.72,2.77,0,0.2366,-0.0643,0.0014,6
Mon Sep 30 2024,SPY240930C00389000,69.25,0,120.3,121.36,0,0.2376,0.9387,0.0013,1,389.00,SPY240930P00389000,3.56,0,2.76,2.81,0,0.2357,-0.0653,0.0014,10
